,Campaign_Name,Status,Payout,Currency,Date,Customer_city,Customer_Region,Customer_Country,Sub_Id
1389,Walmart Affiliate Program,APPROVED,8.85,USD,2024-02-11,Reno,Nevada,US,gmg
1390,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-11,Morgantown,West Virginia,US,gmg
1391,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Tacoma,Washington,US,gmg
1392,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Bedford,Indiana,US,gmg
1393,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Somerset,New Jersey,US,gmg
1394,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Summerville,South Carolina,US,gmg
1395,DigitalOcean,APPROVED,0.00,USD,2024-02-13,Ashburn,Virginia,US,
1396,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Columbus,Mississippi,US,gmg
1397,Walmart Affiliate Program,APPROVED,0.21,USD,2024-02-11,Coraopolis,Pennsylvania,US,gmg
1398,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-11,Columbus,Georgia,US,gmg
1399,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Columbus,Georgia,US,gmg
1400,NordVPN,APPROVED,32.74,USD,2024-02-10,Central,Central and Western District,HK,gmg
1401,Walmart Affiliate Program,APPROVED,1.56,USD,2024-02-11,San Tan Valley,Arizona,US,gmg
1402,Walmart Affiliate Program,APPROVED,0.99,USD,2024-02-11,Philadelphia,Pennsylvania,US,gmg
1403,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Chula Vista,California,US,gmg
1404,DigitalOcean,APPROVED,0.00,USD,2024-02-11,Ashburn,Virginia,US,gmg
1405,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Greenwood,Arkansas,US,gmg
1406,Walmart Affiliate Program,APPROVED,1.28,USD,2024-02-11,Albany,New York,US,gmg
1407,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Potsdam,New York,US,gmg
1408,NordVPN,REVERSED,0.00,USD,2024-02-10,Davenport,Florida,US,gmg
1409,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Succasunna,New Jersey,US,gmg
1410,Walmart Affiliate Program,APPROVED,0.00,USD,2024-03-21,Sacramento,California,US,gmg
1411,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Brandon,Florida,US,gmg
1412,Walmart Affiliate Program,APPROVED,0.90,USD,2024-02-11,Boston,Massachusetts,US,gmg
1413,Walmart Affiliate Program,APPROVED,0.50,USD,2024-02-11,Potsdam,New York,US,gmg
1414,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Atlanta,Georgia,US,gmg
1415,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Boston,Massachusetts,US,gmg
1416,Walmart Affiliate Program,APPROVED,7.44,USD,2024-02-11,Peoria,Illinois,US,gmg
1417,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Greenville,South Carolina,US,gmg
1418,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Folsom,California,US,gmg
1419,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Perris,California,US,gmg
1420,Walmart Affiliate Program,APPROVED,0.12,USD,2024-02-11,Port Angeles,Washington,US,gmg
1421,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Columbus,Georgia,US,gmg
1422,Walmart Affiliate Program,APPROVED,1.92,USD,2024-02-11,Troy,Missouri,US,gmg
1423,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-11,Greeneville,Tennessee,US,gmg
1424,NordVPN,APPROVED,5.20,USD,2024-02-11,Sainte-Anne-de-la-Perade,Quebec,CA,gmg
1425,Walmart Affiliate Program,APPROVED,0.04,USD,2024-02-11,Palmdale,California,US,gmg
1426,Walmart Affiliate Program,APPROVED,0.65,USD,2024-02-11,Rochester,New York,US,gmg
1427,Walmart Affiliate Program,APPROVED,0.24,USD,2024-02-12,Portland,Oregon,US,gmg
1428,Walmart Affiliate Program,APPROVED,2.39,USD,2024-02-12,San Gabriel,California,US,gmg
1429,Walmart Affiliate Program,APPROVED,2.39,USD,2024-02-12,San Gabriel,California,US,gmg
1430,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-12,San Gabriel,California,US,gmg
1431,Walmart Affiliate Program,APPROVED,0.57,USD,2024-02-12,Selma,North Carolina,US,gmg
1432,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Fort Wayne,Indiana,US,gmg
1433,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Tarpon Springs,Florida,US,gmg
1434,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Warren,Michigan,US,gmg
1435,Walmart Affiliate Program,APPROVED,0.15,USD,2024-02-12,Billings,Montana,US,gmg
1436,InVideo,APPROVED,0.00,USD,2024-02-11,Natal,Rio Grande do Norte,BR,gmg
1437,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Portland,Maine,US,gmg
1438,Walmart Affiliate Program,APPROVED,0.26,USD,2024-02-12,Port Huron,Michigan,US,gmg
1439,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Potsdam,New York,US,gmg
1440,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Malvern,Pennsylvania,US,gmg
1441,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Pearisburg,Virginia,US,gmg
1442,Walmart Affiliate Program,APPROVED,0.60,USD,2024-02-12,Lynchburg,Virginia,US,gmg
1443,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Wilmington,North Carolina,US,gmg
1444,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-12,Gainesville,Florida,US,gmg
1445,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-12,Gainesville,Florida,US,gmg
1446,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Denver,Colorado,US,gmg
1447,NordVPN,APPROVED,5.20,USD,2024-02-11,Wellesley,Massachusetts,US,gmg
1448,Walmart Affiliate Program,APPROVED,0.15,USD,2024-02-12,Chicago,Illinois,US,gmg
1449,Walmart Affiliate Program,APPROVED,4.33,USD,2024-02-12,Surrey,North Dakota,US,gmg
1450,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Portland,Maine,US,gmg
1451,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Tempe,Arizona,US,gmg
1452,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Kansas City,Missouri,US,gmg
1453,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Orlando,Florida,US,gmg
1454,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Lafayette,Colorado,US,gmg
1455,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Savannah,Georgia,US,gmg
1456,NordVPN,APPROVED,3.43,USD,2024-02-11,Mexico City,Mexico City,MX,gmg
1457,DHgate,APPROVED,0.48,USD,2024-02-13,Tours,Centre-Val de Loire,FR,gm
1458,Walmart Affiliate Program,APPROVED,0.26,USD,2024-02-12,Columbus,Georgia,US,gmg
1459,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-12,Seal Beach,California,US,gmg
1460,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,The Bronx,New York,US,gmg
1461,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Laurelton,New Jersey,US,gmg
1462,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,Frisco,Texas,US,gmg
1463,Walmart Affiliate Program,APPROVED,0.08,USD,2024-02-12,Hartford,Connecticut,US,gmg
1464,Walmart Affiliate Program,APPROVED,0.09,USD,2024-02-12,Columbus,Georgia,US,gmg
1465,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-12,San Tan Valley,Arizona,US,gmg
1466,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-12,Gainesville,Florida,US,gmg
1467,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-12,Gainesville,Florida,US,gmg
1468,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Eau Claire,Wisconsin,US,gmg
1469,Walmart Affiliate Program,APPROVED,4.68,USD,2024-02-13,n/a,n/a,US,gmg
1470,Walmart Affiliate Program,APPROVED,4.68,USD,2024-02-13,n/a,n/a,US,gmg
1471,Walmart Affiliate Program,APPROVED,4.68,USD,2024-02-13,n/a,n/a,US,gmg
1472,Walmart Affiliate Program,APPROVED,4.68,USD,2024-02-13,n/a,n/a,US,gmg
1473,Walmart Affiliate Program,APPROVED,4.68,USD,2024-02-13,n/a,n/a,US,gmg
1474,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Summerville,South Carolina,US,gmg
1475,NordVPN,APPROVED,5.61,USD,2024-02-12,Tarbes,Occitanie,FR,gmg
1476,CASETiFY,APPROVED,2.65,USD,2024-02-12,Goyang-si,Gyeonggi-do,KR,gmg
1477,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Laurelton,New Jersey,US,gmg
1478,Namecheap,APPROVED,0.99,USD,2024-02-12,Preston,England,GB,gmg
1479,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Greeneville,Tennessee,US,gmg
1480,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Boynton Beach,Florida,US,gmg
1481,NordVPN,REVERSED,0.00,USD,2024-02-12,Kuala Lumpur,Kuala Lumpur,MY,gmg
1482,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1483,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1484,DigitalOcean,APPROVED,0.00,USD,2024-02-15,Ashburn,Virginia,US,
1485,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1486,Walmart Affiliate Program,APPROVED,0.54,USD,2024-02-13,Houston,Texas,US,gmg
1487,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Houston,Texas,US,gmg
1488,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1489,Walmart Affiliate Program,APPROVED,12.56,USD,2024-02-13,Reno,Nevada,US,gmg
1490,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Broomfield,Colorado,US,gmg
1491,Walmart Affiliate Program,APPROVED,19.44,USD,2024-02-13,Reno,Nevada,US,gmg
1492,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Aurora,Colorado,US,gmg
1493,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1494,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1495,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1496,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-13,Gainesville,Florida,US,gmg
1497,Walmart Affiliate Program,APPROVED,0.12,USD,2024-02-13,Galesburg,Illinois,US,gmg
1498,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Denver,Colorado,US,gmg
1499,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Lake Worth,Florida,US,gmg
1500,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Spring Hill,Florida,US,gmg
1501,Walmart Affiliate Program,APPROVED,0.45,USD,2024-02-13,Schertz,Texas,US,gmg
1502,DigitalOcean,APPROVED,0.00,USD,2024-02-15,Ashburn,Virginia,US,
1503,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Albany,New York,US,gmg
1504,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Uniontown,Pennsylvania,US,gmg
1505,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Kenner,Louisiana,US,gmg
1506,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Graham,North Carolina,US,gmg
1507,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Genoa City,Wisconsin,US,gmg
1508,Walmart Affiliate Program,APPROVED,0.24,USD,2024-02-13,Folsom,California,US,gmg
1509,Walmart Affiliate Program,APPROVED,0.30,USD,2024-02-13,The Villages,Florida,US,gmg
1510,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Orlando,Florida,US,gmg
1511,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Riverside,California,US,gmg
1512,Walmart Affiliate Program,APPROVED,0.56,USD,2024-02-13,Los Angeles,California,US,gmg
1513,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Phoenix,Arizona,US,gmg
1514,Walmart Affiliate Program,APPROVED,0.15,USD,2024-02-13,Uniontown,Pennsylvania,US,gmg
1515,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Elmont,New York,US,gmg
1516,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-13,Bakersfield,California,US,gmg
1517,NordVPN,APPROVED,5.60,USD,2024-02-13,Paris,Île-de-France,FR,gmg
1518,CASETiFY,APPROVED,6.84,USD,2024-02-13,Taipei,Taipei City,TW,gmg
1519,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Uniontown,Pennsylvania,US,gmg
1520,NordVPN,APPROVED,5.60,USD,2024-02-13,Viersen,North Rhine-Westphalia,DE,gmg
1521,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Warren,Michigan,US,gmg
1522,Walmart Affiliate Program,APPROVED,0.60,USD,2024-02-14,Potsdam,New York,US,gmg
1523,Walmart Affiliate Program,APPROVED,0.13,USD,2024-02-14,Portland,Maine,US,gmg
1524,Walmart Affiliate Program,APPROVED,0.02,USD,2024-02-14,Summerville,South Carolina,US,gmg
1525,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Las Vegas,Nevada,US,gmg
1526,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-14,Boise,Idaho,US,gmg
1527,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Commerce City,Colorado,US,gmg
1528,Walmart Affiliate Program,APPROVED,0.05,USD,2024-02-14,Copperas Cove,Texas,US,gmg
1529,Walmart Affiliate Program,APPROVED,1.07,USD,2024-02-14,Medford,Massachusetts,US,gmg
1530,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Medford,Oregon,US,gmg
1531,Walmart Affiliate Program,APPROVED,0.28,USD,2024-02-14,Greenville,Texas,US,gmg
1532,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,San Diego,California,US,gmg
1533,Walmart Affiliate Program,APPROVED,0.13,USD,2024-02-14,Denton,Texas,US,gmg
1534,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Folsom,California,US,gmg
1535,Walmart Affiliate Program,APPROVED,0.01,USD,2024-02-14,Columbus,Georgia,US,gmg
1536,Walmart Affiliate Program,APPROVED,0.05,USD,2024-02-14,Washington,District of Columbia,US,gmg
1537,DigitalOcean,APPROVED,0.00,USD,2024-02-16,Ashburn,Virginia,US,
1538,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,n/a,Idaho,US,gmg
1539,Walmart Affiliate Program,APPROVED,5.27,USD,2024-02-14,City of Saint Peters,Missouri,US,gmg
1540,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-14,City of Saint Peters,Missouri,US,gmg
1541,DHgate,APPROVED,0.68,USD,2024-02-15,Kent,Washington,US,gm
1542,DHgate,APPROVED,0.32,USD,2024-02-15,Kent,Washington,US,gm
1543,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Brockton,Massachusetts,US,gmg
1544,Walmart Affiliate Program,APPROVED,0.30,USD,2024-02-14,Walnut,California,US,gmg
1545,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Eden Prairie,Minnesota,US,gmg
1546,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-14,Atlanta,Georgia,US,gmg
1547,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-14,Douglasville,Georgia,US,gmg
1548,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-14,Douglasville,Georgia,US,gmg
1549,DigitalOcean,APPROVED,0.00,USD,2024-02-16,Ashburn,Virginia,US,
1550,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Akron,Ohio,US,gmg
1551,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Portage,Indiana,US,gmg
1552,Walmart Affiliate Program,APPROVED,0.15,USD,2024-02-15,Potsdam,New York,US,gmg
1553,Walmart Affiliate Program,APPROVED,2.15,USD,2024-02-15,Potsdam,New York,US,gmg
1554,Walmart Affiliate Program,APPROVED,0.72,USD,2024-02-15,Stone Mountain,Georgia,US,gmg
1555,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,New York,New York,US,gmg
1556,Walmart Affiliate Program,APPROVED,0.24,USD,2024-02-15,San Tan Valley,Arizona,US,gmg
1557,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Orlando,Florida,US,gmg
1558,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Boston,Massachusetts,US,gmg
1559,Walmart Affiliate Program,APPROVED,0.52,USD,2024-02-15,Waldorf,Maryland,US,gmg
1560,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Port Huron,Michigan,US,gmg
1561,Walmart Affiliate Program,APPROVED,0.09,USD,2024-02-15,Markham,Illinois,US,gmg
1562,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Chula Vista,California,US,gmg
1563,Walmart Affiliate Program,APPROVED,0.18,USD,2024-02-15,Perris,California,US,gmg
1564,DigitalOcean,APPROVED,0.00,USD,2024-02-17,Ashburn,Virginia,US,
1565,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Rochester,Michigan,US,gmg
1566,NordVPN,APPROVED,5.56,USD,2024-02-14,Berlin,Land Berlin,DE,gmg
1567,Namecheap,APPROVED,0.44,USD,2024-02-14,Milan,Lombardy,IT,gmg
1568,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Portage,Indiana,US,gmg
1569,Walmart Affiliate Program,APPROVED,0.04,USD,2024-02-15,Denton,Texas,US,gmg
1570,Walmart Affiliate Program,APPROVED,0.28,USD,2024-02-15,Orlando,Florida,US,gmg
1571,Walmart Affiliate Program,APPROVED,0.70,USD,2024-02-15,Moorestown,New Jersey,US,gmg
1572,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-15,La Habra,California,US,gmg
1573,Walmart Affiliate Program,APPROVED,0.85,USD,2024-02-15,Searcy,Arkansas,US,gmg
1574,Walmart Affiliate Program,APPROVED,0.64,USD,2024-02-15,Silver Spring,Maryland,US,gmg
1575,Walmart Affiliate Program,APPROVED,0.27,USD,2024-02-15,Murfreesboro,Tennessee,US,gmg
1576,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Orlando,Florida,US,gmg
1577,Walmart Affiliate Program,APPROVED,0.30,USD,2024-02-15,Los Angeles,California,US,gmg
1578,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-15,Baton Rouge,Louisiana,US,gmg
1579,NordVPN,APPROVED,32.54,USD,2024-02-15,Jonesboro,Arkansas,US,gmg
1580,Walmart Affiliate Program,APPROVED,0.08,USD,2024-02-16,Warren,Michigan,US,gmg
1581,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Albany,New York,US,gmg
1582,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Hazel Crest,Illinois,US,gmg
1583,NordVPN,APPROVED,32.54,USD,2024-02-15,Adelaide,South Australia,AU,gmg
1584,Walmart Affiliate Program,APPROVED,0.39,USD,2024-02-16,Springfield,Missouri,US,gmg
1585,Walmart Affiliate Program,APPROVED,0.17,USD,2024-02-16,Portland,Oregon,US,gmg
1586,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Summerville,South Carolina,US,gmg
1587,Walmart Affiliate Program,APPROVED,1.79,USD,2024-02-16,Baltimore,Maryland,US,gmg
1588,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Tucson,Arizona,US,gmg
1589,Walmart Affiliate Program,APPROVED,0.40,USD,2024-02-16,Columbus,Georgia,US,gmg
1590,Walmart Affiliate Program,APPROVED,0.71,USD,2024-02-16,Atlanta,Georgia,US,gmg
1591,Walmart Affiliate Program,APPROVED,0.30,USD,2024-02-16,Copperas Cove,Texas,US,gmg
1592,Walmart Affiliate Program,APPROVED,0.88,USD,2024-02-16,Pensacola,Florida,US,gmg
1593,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-16,La Habra,California,US,gmg
1594,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Kansas City,Kansas,US,gmg
1595,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Warren,Michigan,US,gmg
1596,Walmart Affiliate Program,APPROVED,0.09,USD,2024-02-16,Villa Ridge,Missouri,US,gmg
1597,InVideo,APPROVED,0.00,USD,2024-02-16,Florianópolis,Santa Catarina,BR,gmg
1598,Walmart Affiliate Program,APPROVED,0.40,USD,2024-02-16,North Royalton,Ohio,US,gmg
1599,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Eden Prairie,Minnesota,US,gmg
1600,Walmart Affiliate Program,APPROVED,2.75,USD,2024-02-16,Brookhaven,Pennsylvania,US,gmg
1601,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-16,Collierville,Tennessee,US,gmg
1602,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-17,Decatur,Alabama,US,gmg
1603,Walmart Affiliate Program,APPROVED,0.31,USD,2024-02-17,Henderson,Nevada,US,gmg
1604,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-17,Thibodaux,Louisiana,US,gmg
1605,Walmart Affiliate Program,APPROVED,0.12,USD,2024-02-17,Pensacola,Florida,US,gmg
1606,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Boynton Beach,Florida,US,gmg
1607,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-17,Albuquerque,New Mexico,US,gmg
1608,Walmart Affiliate Program,APPROVED,0.12,USD,2024-02-17,Florence,Arizona,US,gmg
1609,Walmart Affiliate Program,APPROVED,0.15,USD,2024-02-17,Cordova,Tennessee,US,gmg
1610,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-17,Cleveland,Ohio,US,gmg
1611,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-17,Mesa,Arizona,US,gmg
1612,Walmart Affiliate Program,APPROVED,0.19,USD,2024-02-17,Uniontown,Pennsylvania,US,gmg
1613,NordVPN,APPROVED,5.20,USD,2024-02-17,Brisbane,Queensland,AU,gmg
1614,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Lancaster,California,US,gmg
1615,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-17,Forest,Virginia,US,gmg
1616,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-17,Uniontown,Pennsylvania,US,gmg
1617,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-17,Grand Prairie,Texas,US,gmg
1618,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-17,Columbus,Mississippi,US,gmg
1619,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-17,Uniontown,Pennsylvania,US,gmg
1620,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-17,Woodbridge,Virginia,US,gmg
1621,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Raleigh,North Carolina,US,gmg
1622,Walmart Affiliate Program,APPROVED,0.62,USD,2024-02-18,Victoria,Texas,US,gmg
1623,NordVPN,REVERSED,0.00,USD,2024-02-17,San Francisco,California,US,gmg
1624,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Tarpon Springs,Florida,US,gmg
1625,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-18,Warren,Michigan,US,gmg
1626,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Bella Vista,Arkansas,US,gmg
1627,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Maple Shade Township,New Jersey,US,gmg
1628,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Portage,Indiana,US,gmg
1629,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,North Richland Hills,Texas,US,gmg
1630,Walmart Affiliate Program,APPROVED,0.71,USD,2024-02-18,Manchester,Connecticut,US,gmg
1631,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-18,Hempstead,New York,US,gmg
1632,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,n/a,n/a,US,gmg
1633,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Maple Shade Township,New Jersey,US,gmg
1634,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-18,Kansas City,Missouri,US,gmg
1635,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Selma,North Carolina,US,gmg
1636,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Greenville,South Carolina,US,gmg
1637,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Eugene,Oregon,US,gmg
1638,NordVPN,REVERSED,0.00,USD,2024-02-17,Southall,England,GB,gmg
1639,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Albany,New York,US,gmg
1640,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-18,Columbus,Georgia,US,gmg
1641,Walmart Affiliate Program,APPROVED,0.14,USD,2024-02-18,Murrells Inlet,South Carolina,US,gmg
1642,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-18,Champaign,Illinois,US,gmg
1643,Wish,APPROVED,0.40,USD,2024-02-18,Coventry,England,GB,gmg
1644,InVideo,APPROVED,9.00,USD,2024-02-18,Calgary,Alberta,CA,gmg
1645,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Sumter,South Carolina,US,gmg
1646,NordVPN,APPROVED,32.54,USD,2024-02-18,Berkeley,California,US,gmg
1647,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,Eau Claire,Wisconsin,US,gmg
1648,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-18,San Tan Valley,Arizona,US,gmg
1649,Walmart Affiliate Program,APPROVED,0.38,USD,2024-02-18,Hempstead,New York,US,gmg
1650,Walmart Affiliate Program,APPROVED,5.26,USD,2024-02-18,Orlando,Florida,US,gmg
1651,CASETiFY,APPROVED,4.40,USD,2024-02-18,New Taipei,New Taipei,TW,gm_d
1652,NordVPN,APPROVED,5.20,USD,2024-02-18,Waipahu,Hawaii,US,gmg
1653,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Warren,Michigan,US,gmg
1654,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Summerville,South Carolina,US,gmg
1655,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Utica,New York,US,gmg
1656,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-19,Baton Rouge,Louisiana,US,gmg
1657,Walmart Affiliate Program,APPROVED,0.17,USD,2024-02-19,Canton,Georgia,US,gmg
1658,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Richardson,Texas,US,gmg
1659,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Hempstead,New York,US,gmg
1660,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Richardson,Texas,US,gmg
1661,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Seneca,South Carolina,US,gmg
1662,Skillshare,APPROVED,0.00,USD,2024-02-18,Portland,Oregon,US,
1663,Walmart Affiliate Program,APPROVED,0.32,USD,2024-02-19,Waldorf,Maryland,US,gmg
